District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses,Year,Month
8,2.0,3,48.96,1,0,17.83,1.16,0.15,10,2006,3
8,2.0,3,52.99,1,0,17.83,1.16,0.15,10,2006,3
8,2.0,3,49.52,1,0,17.83,1.16,0.15,10,2006,3
8,36.79999995231629,3,48.96,1,0,17.83,1.16,0.15,10,2006,4
8,36.79999995231629,3,52.99,1,0,17.83,1.16,0.15,10,2006,4
8,36.79999995231629,3,49.52,1,0,17.83,1.16,0.15,10,2006,4
8,116.80000185966492,3,48.96,1,0,17.83,1.16,0.15,10,2006,5
8,116.80000185966492,3,52.99,1,0,17.83,1.16,0.15,10,2006,5
8,116.80000185966492,3,49.52,1,0,17.83,1.16,0.15,10,2006,5
8,159.5000018179417,3,48.96,1,0,17.83,1.16,0.15,10,2006,6
8,159.5000018179417,3,52.99,1,0,17.83,1.16,0.15,10,2006,6
8,159.5000018179417,3,49.52,1,0,17.83,1.16,0.15,10,2006,6
8,342.50000137090683,3,48.96,0,1,17.83,1.16,0.15,10,2006,7
8,342.50000137090683,3,52.99,0,1,17.83,1.16,0.15,10,2006,7
8,342.50000137090683,3,49.52,0,1,17.83,1.16,0.15,10,2006,7
8,188.80000281333923,3,48.96,1,0,17.83,1.16,0.15,10,2006,8
8,188.80000281333923,3,52.99,1,0,17.83,1.16,0.15,10,2006,8
8,188.80000281333923,3,49.52,1,0,17.83,1.16,0.15,10,2006,8
8,755.2000064849854,3,48.96,0,1,17.83,1.16,0.15,10,2006,9
8,755.2000064849854,3,52.99,0,1,17.83,1.16,0.15,10,2006,9
8,755.2000064849854,3,49.52,0,1,17.83,1.16,0.15,10,2006,9
8,58.0,3,48.96,1,0,17.83,1.16,0.15,10,2006,10
8,58.0,3,52.99,1,0,17.83,1.16,0.15,10,2006,10
8,58.0,3,49.52,1,0,17.83,1.16,0.15,10,2006,10
8,0.0,3,48.96,1,0,17.83,1.16,0.15,10,2006,11
8,0.0,3,52.99,1,0,17.83,1.16,0.15,10,2006,11
8,0.0,3,49.52,1,0,17.83,1.16,0.15,10,2006,11
8,0.0,3,48.96,1,0,17.83,1.16,0.15,10,2006,12
8,0.0,3,52.99,1,0,17.83,1.16,0.15,10,2006,12
8,0.0,3,49.52,1,0,17.83,1.16,0.15,10,2006,12
8,0.0,3,48.96,1,0,1.88,24.44,1.06,44,2007,1
8,0.0,3,52.99,1,0,1.88,24.44,1.06,44,2007,1
8,0.0,3,49.52,1,0,1.88,24.44,1.06,44,2007,1
8,46.00000071525574,3,48.96,1,0,1.88,24.44,1.06,44,2007,2
8,46.00000071525574,3,52.99,1,0,1.88,24.44,1.06,44,2007,2
8,46.00000071525574,3,49.52,1,0,1.88,24.44,1.06,44,2007,2
8,13.99999988079071,3,48.96,1,0,1.88,24.44,1.06,44,2007,3
8,13.99999988079071,3,52.99,1,0,1.88,24.44,1.06,44,2007,3
8,13.99999988079071,3,49.52,1,0,1.88,24.44,1.06,44,2007,3
8,13.200000286102297,3,48.96,1,0,1.88,24.44,1.06,44,2007,4
8,13.200000286102297,3,52.99,1,0,1.88,24.44,1.06,44,2007,4
8,13.200000286102297,3,49.52,1,0,1.88,24.44,1.06,44,2007,4
8,135.39999866485596,3,48.96,1,0,1.88,24.44,1.06,44,2007,5
8,135.39999866485596,3,52.99,1,0,1.88,24.44,1.06,44,2007,5
8,135.39999866485596,3,49.52,1,0,1.88,24.44,1.06,44,2007,5
8,494.00000286102295,3,48.96,0,1,1.88,24.44,1.06,44,2007,6
8,494.00000286102295,3,52.99,0,1,1.88,24.44,1.06,44,2007,6
8,494.00000286102295,3,49.52,0,1,1.88,24.44,1.06,44,2007,6
8,754.3999954462051,3,48.96,0,1,1.88,24.44,1.06,44,2007,7
8,754.3999954462051,3,52.99,0,1,1.88,24.44,1.06,44,2007,7
8,754.3999954462051,3,49.52,0,1,1.88,24.44,1.06,44,2007,7
8,456.9499981403351,3,48.96,0,1,1.88,24.44,1.06,44,2007,8
8,456.9499981403351,3,52.99,0,1,1.88,24.44,1.06,44,2007,8
8,456.9499981403351,3,49.52,0,1,1.88,24.44,1.06,44,2007,8
8,500.299996137619,3,48.96,0,1,1.88,24.44,1.06,44,2007,9
8,500.299996137619,3,52.99,0,1,1.88,24.44,1.06,44,2007,9
8,500.299996137619,3,49.52,0,1,1.88,24.44,1.06,44,2007,9
8,103.70000076293944,3,48.96,1,0,1.88,24.44,1.06,44,2007,10
8,103.70000076293944,3,52.99,1,0,1.88,24.44,1.06,44,2007,10
8,103.70000076293944,3,49.52,1,0,1.88,24.44,1.06,44,2007,10
8,0.0,3,48.96,1,0,1.88,24.44,1.06,44,2007,11
8,0.0,3,52.99,1,0,1.88,24.44,1.06,44,2007,11
8,0.0,3,49.52,1,0,1.88,24.44,1.06,44,2007,11
8,0.0,3,48.96,1,0,1.88,24.44,1.06,44,2007,12
8,0.0,3,52.99,1,0,1.88,24.44,1.06,44,2007,12
8,0.0,3,49.52,1,0,1.88,24.44,1.06,44,2007,12
8,2.400000095367432,3,48.96,1,0,0.64,5.09,0.26,13,2008,1
8,2.400000095367432,3,52.99,1,0,0.64,5.09,0.26,13,2008,1
8,2.400000095367432,3,49.52,1,0,0.64,5.09,0.26,13,2008,1
8,10.0,3,48.96,1,0,0.64,5.09,0.26,13,2008,2
8,10.0,3,52.99,1,0,0.64,5.09,0.26,13,2008,2
8,10.0,3,49.52,1,0,0.64,5.09,0.26,13,2008,2
8,0.0,3,48.96,1,0,0.64,5.09,0.26,13,2008,3
8,0.0,3,52.99,1,0,0.64,5.09,0.26,13,2008,3
8,0.0,3,49.52,1,0,0.64,5.09,0.26,13,2008,3
8,2.400000095367432,3,48.96,1,0,0.64,5.09,0.26,13,2008,4
8,2.400000095367432,3,52.99,1,0,0.64,5.09,0.26,13,2008,4
8,2.400000095367432,3,49.52,1,0,0.64,5.09,0.26,13,2008,4
8,230.0000004768372,3,48.96,2,0,0.64,5.09,0.26,13,2008,5
8,230.0000004768372,3,52.99,2,0,0.64,5.09,0.26,13,2008,5
8,230.0000004768372,3,49.52,2,0,0.64,5.09,0.26,13,2008,5
8,240.40000224113464,3,48.96,2,0,0.64,5.09,0.26,13,2008,6
8,240.40000224113464,3,52.99,2,0,0.64,5.09,0.26,13,2008,6
8,240.40000224113464,3,49.52,2,0,0.64,5.09,0.26,13,2008,6
8,621.8999941796064,3,48.96,0,1,0.64,5.09,0.26,13,2008,7
8,621.8999941796064,3,52.99,0,1,0.64,5.09,0.26,13,2008,7
8,621.8999941796064,3,49.52,0,1,0.64,5.09,0.26,13,2008,7
8,172.4999976158142,3,48.96,1,0,0.64,5.09,0.26,13,2008,8
8,172.4999976158142,3,52.99,1,0,0.64,5.09,0.26,13,2008,8
8,172.4999976158142,3,49.52,1,0,0.64,5.09,0.26,13,2008,8
8,133.99999928474426,3,48.96,1,0,0.64,5.09,0.26,13,2008,9
8,133.99999928474426,3,52.99,1,0,0.64,5.09,0.26,13,2008,9
8,133.99999928474426,3,49.52,1,0,0.64,5.09,0.26,13,2008,9
8,53.19999885559082,3,48.96,1,0,0.64,5.09,0.26,13,2008,10
8,53.19999885559082,3,52.99,1,0,0.64,5.09,0.26,13,2008,10
8,53.19999885559082,3,49.52,1,0,0.64,5.09,0.26,13,2008,10
8,0.0,3,48.96,1,0,0.64,5.09,0.26,13,2008,11
8,0.0,3,52.99,1,0,0.64,5.09,0.26,13,2008,11
8,0.0,3,49.52,1,0,0.64,5.09,0.26,13,2008,11
8,0.0,3,48.96,1,0,0.64,5.09,0.26,13,2008,12
8,0.0,3,52.99,1,0,0.64,5.09,0.26,13,2008,12
8,0.0,3,49.52,1,0,0.64,5.09,0.26,13,2008,12
8,0.0,3,48.96,1,0,1.11,2.2,0.05,20,2009,1
8,0.0,3,52.99,1,0,1.11,2.2,0.05,20,2009,1
8,0.0,3,49.52,1,0,1.11,2.2,0.05,20,2009,1
8,0.0,3,48.96,1,0,1.11,2.2,0.05,20,2009,2
8,0.0,3,52.99,1,0,1.11,2.2,0.05,20,2009,2
8,0.0,3,49.52,1,0,1.11,2.2,0.05,20,2009,2
8,11.600000381469728,3,48.96,1,0,1.11,2.2,0.05,20,2009,3
8,11.600000381469728,3,52.99,1,0,1.11,2.2,0.05,20,2009,3
8,11.600000381469728,3,49.52,1,0,1.11,2.2,0.05,20,2009,3
8,1.0,3,48.96,1,0,1.11,2.2,0.05,20,2009,4
8,1.0,3,52.99,1,0,1.11,2.2,0.05,20,2009,4
8,1.0,3,49.52,1,0,1.11,2.2,0.05,20,2009,4
8,220.9999973326921,3,48.96,2,0,1.11,2.2,0.05,20,2009,5
8,220.9999973326921,3,52.99,2,0,1.11,2.2,0.05,20,2009,5
8,220.9999973326921,3,49.52,2,0,1.11,2.2,0.05,20,2009,5
8,17.700000047683716,3,48.96,1,0,1.11,2.2,0.05,20,2009,6
8,17.700000047683716,3,52.99,1,0,1.11,2.2,0.05,20,2009,6
8,17.700000047683716,3,49.52,1,0,1.11,2.2,0.05,20,2009,6
8,507.3999950438738,3,48.96,0,1,1.11,2.2,0.05,20,2009,7
8,507.3999950438738,3,52.99,0,1,1.11,2.2,0.05,20,2009,7
8,507.3999950438738,3,49.52,0,1,1.11,2.2,0.05,20,2009,7
8,500.8000006824732,3,48.96,0,1,1.11,2.2,0.05,20,2009,8
8,500.8000006824732,3,52.99,0,1,1.11,2.2,0.05,20,2009,8
8,500.8000006824732,3,49.52,0,1,1.11,2.2,0.05,20,2009,8
8,96.4999989271164,3,48.96,1,0,1.11,2.2,0.05,20,2009,9
8,96.4999989271164,3,52.99,1,0,1.11,2.2,0.05,20,2009,9
8,96.4999989271164,3,49.52,1,0,1.11,2.2,0.05,20,2009,9
8,20.7000003606081,3,48.96,1,0,1.11,2.2,0.05,20,2009,10
8,20.7000003606081,3,52.99,1,0,1.11,2.2,0.05,20,2009,10
8,20.7000003606081,3,49.52,1,0,1.11,2.2,0.05,20,2009,10
8,0.0,3,48.96,1,0,1.11,2.2,0.05,20,2009,11
8,0.0,3,52.99,1,0,1.11,2.2,0.05,20,2009,11
8,0.0,3,49.52,1,0,1.11,2.2,0.05,20,2009,11
8,0.5,3,48.96,1,0,1.11,2.2,0.05,20,2009,12
8,0.5,3,52.99,1,0,1.11,2.2,0.05,20,2009,12
8,0.5,3,49.52,1,0,1.11,2.2,0.05,20,2009,12
8,0.0,3,48.96,1,0,0.2,0.72,0.01,29,2010,1
8,0.0,3,52.99,1,0,0.2,0.72,0.01,29,2010,1
8,0.0,3,49.52,1,0,0.2,0.72,0.01,29,2010,1
8,5.799999952316284,3,48.96,1,0,0.2,0.72,0.01,29,2010,2
8,5.799999952316284,3,52.99,1,0,0.2,0.72,0.01,29,2010,2
8,5.799999952316284,3,49.52,1,0,0.2,0.72,0.01,29,2010,2
8,0.0,3,48.96,1,0,0.2,0.72,0.01,29,2010,3
8,0.0,3,52.99,1,0,0.2,0.72,0.01,29,2010,3
8,0.0,3,49.52,1,0,0.2,0.72,0.01,29,2010,3
8,97.00000047683716,3,48.96,1,0,0.2,0.72,0.01,29,2010,4
8,97.00000047683716,3,52.99,1,0,0.2,0.72,0.01,29,2010,4
8,97.00000047683716,3,49.52,1,0,0.2,0.72,0.01,29,2010,4
8,144.80000066757202,3,48.96,1,0,0.2,0.72,0.01,29,2010,5
8,144.80000066757202,3,52.99,1,0,0.2,0.72,0.01,29,2010,5
8,144.80000066757202,3,49.52,1,0,0.2,0.72,0.01,29,2010,5
8,111.89999866485596,3,48.96,1,0,0.2,0.72,0.01,29,2010,6
8,111.89999866485596,3,52.99,1,0,0.2,0.72,0.01,29,2010,6
8,111.89999866485596,3,49.52,1,0,0.2,0.72,0.01,29,2010,6
8,254.1000061035156,3,48.96,2,0,0.2,0.72,0.01,29,2010,7
8,254.1000061035156,3,52.99,2,0,0.2,0.72,0.01,29,2010,7
8,254.1000061035156,3,49.52,2,0,0.2,0.72,0.01,29,2010,7
8,477.3999990224838,3,48.96,0,1,0.2,0.72,0.01,29,2010,8
8,477.3999990224838,3,52.99,0,1,0.2,0.72,0.01,29,2010,8
8,477.3999990224838,3,49.52,0,1,0.2,0.72,0.01,29,2010,8
8,134.20000171661377,3,48.96,1,0,0.2,0.72,0.01,29,2010,9
8,134.20000171661377,3,52.99,1,0,0.2,0.72,0.01,29,2010,9
8,134.20000171661377,3,49.52,1,0,0.2,0.72,0.01,29,2010,9
8,21.59999918937683,3,48.96,1,0,0.2,0.72,0.01,29,2010,10
8,21.59999918937683,3,52.99,1,0,0.2,0.72,0.01,29,2010,10
8,21.59999918937683,3,49.52,1,0,0.2,0.72,0.01,29,2010,10
8,0.0,3,48.96,1,0,0.2,0.72,0.01,29,2010,11
8,0.0,3,52.99,1,0,0.2,0.72,0.01,29,2010,11
8,0.0,3,49.52,1,0,0.2,0.72,0.01,29,2010,11
8,0.0,3,48.96,1,0,0.2,0.72,0.01,29,2010,12
8,0.0,3,52.99,1,0,0.2,0.72,0.01,29,2010,12
8,0.0,3,49.52,1,0,0.2,0.72,0.01,29,2010,12
8,5.400000095367432,3,48.96,1,0,3.82,7.14,0.34,4,2011,1
8,5.400000095367432,3,52.99,1,0,3.82,7.14,0.34,4,2011,1
8,5.400000095367432,3,49.52,1,0,3.82,7.14,0.34,4,2011,1
8,6.0,3,48.96,1,0,3.82,7.14,0.34,4,2011,2
8,6.0,3,52.99,1,0,3.82,7.14,0.34,4,2011,2
8,6.0,3,49.52,1,0,3.82,7.14,0.34,4,2011,2
8,5.699999809265137,3,48.96,1,0,3.82,7.14,0.34,4,2011,3
8,5.699999809265137,3,52.99,1,0,3.82,7.14,0.34,4,2011,3
8,5.699999809265137,3,49.52,1,0,3.82,7.14,0.34,4,2011,3
8,36.10000038146973,3,48.96,1,0,3.82,7.14,0.34,4,2011,4
8,36.10000038146973,3,52.99,1,0,3.82,7.14,0.34,4,2011,4
8,36.10000038146973,3,49.52,1,0,3.82,7.14,0.34,4,2011,4
8,154.5999995470047,3,48.96,1,0,3.82,7.14,0.34,4,2011,5
8,154.5999995470047,3,52.99,1,0,3.82,7.14,0.34,4,2011,5
8,154.5999995470047,3,49.52,1,0,3.82,7.14,0.34,4,2011,5
8,151.80000174045563,3,48.96,1,0,3.82,7.14,0.34,4,2011,6
8,151.80000174045563,3,52.99,1,0,3.82,7.14,0.34,4,2011,6
8,151.80000174045563,3,49.52,1,0,3.82,7.14,0.34,4,2011,6
8,405.5999959856272,3,48.96,0,1,3.82,7.14,0.34,4,2011,7
8,405.5999959856272,3,52.99,0,1,3.82,7.14,0.34,4,2011,7
8,405.5999959856272,3,49.52,0,1,3.82,7.14,0.34,4,2011,7
8,210.20000338554385,3,48.96,2,0,3.82,7.14,0.34,4,2011,8
8,210.20000338554385,3,52.99,2,0,3.82,7.14,0.34,4,2011,8
8,210.20000338554385,3,49.52,2,0,3.82,7.14,0.34,4,2011,8
8,527.600003823638,3,48.96,0,1,3.82,7.14,0.34,4,2011,9
8,527.600003823638,3,52.99,0,1,3.82,7.14,0.34,4,2011,9
8,527.600003823638,3,49.52,0,1,3.82,7.14,0.34,4,2011,9
8,2.200000047683716,3,48.96,1,0,3.82,7.14,0.34,4,2011,10
8,2.200000047683716,3,52.99,1,0,3.82,7.14,0.34,4,2011,10
8,2.200000047683716,3,49.52,1,0,3.82,7.14,0.34,4,2011,10
8,1.399999976158142,3,48.96,1,0,3.82,7.14,0.34,4,2011,11
8,1.399999976158142,3,52.99,1,0,3.82,7.14,0.34,4,2011,11
8,1.399999976158142,3,49.52,1,0,3.82,7.14,0.34,4,2011,11
8,0.0,3,48.96,1,0,3.82,7.14,0.34,4,2011,12
8,0.0,3,52.99,1,0,3.82,7.14,0.34,4,2011,12
8,0.0,3,49.52,1,0,3.82,7.14,0.34,4,2011,12
8,16.00000023841858,3,48.96,1,0,0.11,0.24,0.03,28,2012,1
8,16.00000023841858,3,52.99,1,0,0.11,0.24,0.03,28,2012,1
8,16.00000023841858,3,49.52,1,0,0.11,0.24,0.03,28,2012,1
8,0.0,3,48.96,1,0,0.11,0.24,0.03,28,2012,2
8,0.0,3,52.99,1,0,0.11,0.24,0.03,28,2012,2
8,0.0,3,49.52,1,0,0.11,0.24,0.03,28,2012,2
8,6.799999862909317,3,48.96,1,0,0.11,0.24,0.03,28,2012,3
8,6.799999862909317,3,52.99,1,0,0.11,0.24,0.03,28,2012,3
8,6.799999862909317,3,49.52,1,0,0.11,0.24,0.03,28,2012,3
8,13.399999618530272,3,48.96,1,0,0.11,0.24,0.03,28,2012,4
8,13.399999618530272,3,52.99,1,0,0.11,0.24,0.03,28,2012,4
8,13.399999618530272,3,49.52,1,0,0.11,0.24,0.03,28,2012,4
8,31.199999809265137,3,48.96,1,0,0.11,0.24,0.03,28,2012,5
8,31.199999809265137,3,52.99,1,0,0.11,0.24,0.03,28,2012,5
8,31.199999809265137,3,49.52,1,0,0.11,0.24,0.03,28,2012,5
8,116.00000303983688,3,48.96,1,0,0.11,0.24,0.03,28,2012,6
8,116.00000303983688,3,52.99,1,0,0.11,0.24,0.03,28,2012,6
8,116.00000303983688,3,49.52,1,0,0.11,0.24,0.03,28,2012,6
8,421.8000006824732,3,48.96,0,1,0.11,0.24,0.03,28,2012,7
8,421.8000006824732,3,52.99,0,1,0.11,0.24,0.03,28,2012,7
8,421.8000006824732,3,49.52,0,1,0.11,0.24,0.03,28,2012,7
8,147.99999856948853,3,48.96,1,0,0.11,0.24,0.03,28,2012,8
8,147.99999856948853,3,52.99,1,0,0.11,0.24,0.03,28,2012,8
8,147.99999856948853,3,49.52,1,0,0.11,0.24,0.03,28,2012,8
8,212.40000134706497,3,48.96,2,0,0.11,0.24,0.03,28,2012,9
8,212.40000134706497,3,52.99,2,0,0.11,0.24,0.03,28,2012,9
8,212.40000134706497,3,49.52,2,0,0.11,0.24,0.03,28,2012,9
8,43.19999885559082,3,48.96,1,0,0.11,0.24,0.03,28,2012,10
8,43.19999885559082,3,52.99,1,0,0.11,0.24,0.03,28,2012,10
8,43.19999885559082,3,49.52,1,0,0.11,0.24,0.03,28,2012,10
8,0.0,3,48.96,1,0,0.11,0.24,0.03,28,2012,11
8,0.0,3,52.99,1,0,0.11,0.24,0.03,28,2012,11
8,0.0,3,49.52,1,0,0.11,0.24,0.03,28,2012,11
8,0.0,3,48.96,1,0,0.11,0.24,0.03,28,2012,12
8,0.0,3,52.99,1,0,0.11,0.24,0.03,28,2012,12
8,0.0,3,49.52,1,0,0.11,0.24,0.03,28,2012,12
8,9.399999976158142,3,48.96,1,0,2.36,7.23,0.71,21,2013,1
8,9.399999976158142,3,52.99,1,0,2.36,7.23,0.71,21,2013,1
8,9.399999976158142,3,49.52,1,0,2.36,7.23,0.71,21,2013,1
8,28.200000762939453,3,48.96,1,0,2.36,7.23,0.71,21,2013,2
8,28.200000762939453,3,52.99,1,0,2.36,7.23,0.71,21,2013,2
8,28.200000762939453,3,49.52,1,0,2.36,7.23,0.71,21,2013,2
8,5.400000095367432,3,48.96,1,0,2.36,7.23,0.71,21,2013,3
8,5.400000095367432,3,52.99,1,0,2.36,7.23,0.71,21,2013,3
8,5.400000095367432,3,49.52,1,0,2.36,7.23,0.71,21,2013,3
8,65.59999966621399,3,48.96,1,0,2.36,7.23,0.71,21,2013,4
8,65.59999966621399,3,52.99,1,0,2.36,7.23,0.71,21,2013,4
8,65.59999966621399,3,49.52,1,0,2.36,7.23,0.71,21,2013,4
8,141.79999750852585,3,48.96,1,0,2.36,7.23,0.71,21,2013,5
8,141.79999750852585,3,52.99,1,0,2.36,7.23,0.71,21,2013,5
8,141.79999750852585,3,49.52,1,0,2.36,7.23,0.71,21,2013,5
8,261.8000011444092,3,48.96,2,0,2.36,7.23,0.71,21,2013,6
8,261.8000011444092,3,52.99,2,0,2.36,7.23,0.71,21,2013,6
8,261.8000011444092,3,49.52,2,0,2.36,7.23,0.71,21,2013,6
8,118.99999958276749,3,48.96,1,0,2.36,7.23,0.71,21,2013,7
8,118.99999958276749,3,52.99,1,0,2.36,7.23,0.71,21,2013,7
8,118.99999958276749,3,49.52,1,0,2.36,7.23,0.71,21,2013,7
8,139.39999794960022,3,48.96,1,0,2.36,7.23,0.71,21,2013,8
8,139.39999794960022,3,52.99,1,0,2.36,7.23,0.71,21,2013,8
8,139.39999794960022,3,49.52,1,0,2.36,7.23,0.71,21,2013,8
8,52.200000286102295,3,48.96,1,0,2.36,7.23,0.71,21,2013,9
8,52.200000286102295,3,52.99,1,0,2.36,7.23,0.71,21,2013,9
8,52.200000286102295,3,49.52,1,0,2.36,7.23,0.71,21,2013,9
8,234.800004541874,3,48.96,2,0,2.36,7.23,0.71,21,2013,10
8,234.800004541874,3,52.99,2,0,2.36,7.23,0.71,21,2013,10
8,234.800004541874,3,49.52,2,0,2.36,7.23,0.71,21,2013,10
8,0.0,3,48.96,1,0,2.36,7.23,0.71,21,2013,11
8,0.0,3,52.99,1,0,2.36,7.23,0.71,21,2013,11
8,0.0,3,49.52,1,0,2.36,7.23,0.71,21,2013,11
8,0.0,3,48.96,1,0,2.36,7.23,0.71,21,2013,12
8,0.0,3,52.99,1,0,2.36,7.23,0.71,21,2013,12
8,0.0,3,49.52,1,0,2.36,7.23,0.71,21,2013,12
8,5.600000143051148,3,48.96,1,0,3.9,3.0,0.5,14,2014,1
8,5.600000143051148,3,52.99,1,0,3.9,3.0,0.5,14,2014,1
8,5.600000143051148,3,49.52,1,0,3.9,3.0,0.5,14,2014,1
8,36.79999938607216,3,48.96,1,0,3.9,3.0,0.5,14,2014,2
8,36.79999938607216,3,52.99,1,0,3.9,3.0,0.5,14,2014,2
8,36.79999938607216,3,49.52,1,0,3.9,3.0,0.5,14,2014,2
8,5.400000095367432,3,48.96,1,0,3.9,3.0,0.5,14,2014,3
8,5.400000095367432,3,52.99,1,0,3.9,3.0,0.5,14,2014,3
8,5.400000095367432,3,49.52,1,0,3.9,3.0,0.5,14,2014,3
8,0.0,3,48.96,1,0,3.9,3.0,0.5,14,2014,4
8,0.0,3,52.99,1,0,3.9,3.0,0.5,14,2014,4
8,0.0,3,49.52,1,0,3.9,3.0,0.5,14,2014,4
8,104.200000166893,3,48.96,1,0,3.9,3.0,0.5,14,2014,5
8,104.200000166893,3,52.99,1,0,3.9,3.0,0.5,14,2014,5
8,104.200000166893,3,49.52,1,0,3.9,3.0,0.5,14,2014,5
8,170.1999969482422,3,48.96,1,0,3.9,3.0,0.5,14,2014,6
8,170.1999969482422,3,52.99,1,0,3.9,3.0,0.5,14,2014,6
8,170.1999969482422,3,49.52,1,0,3.9,3.0,0.5,14,2014,6
8,302.5999987721443,3,48.96,0,1,3.9,3.0,0.5,14,2014,7
8,302.5999987721443,3,52.99,0,1,3.9,3.0,0.5,14,2014,7
8,302.5999987721443,3,49.52,0,1,3.9,3.0,0.5,14,2014,7
8,339.20000302791595,3,48.96,0,1,3.9,3.0,0.5,14,2014,8
8,339.20000302791595,3,52.99,0,1,3.9,3.0,0.5,14,2014,8
8,339.20000302791595,3,49.52,0,1,3.9,3.0,0.5,14,2014,8
8,71.80000066757202,3,48.96,1,0,3.9,3.0,0.5,14,2014,9
8,71.80000066757202,3,52.99,1,0,3.9,3.0,0.5,14,2014,9
8,71.80000066757202,3,49.52,1,0,3.9,3.0,0.5,14,2014,9
8,124.99999856948853,3,48.96,1,0,3.9,3.0,0.5,14,2014,10
8,124.99999856948853,3,52.99,1,0,3.9,3.0,0.5,14,2014,10
8,124.99999856948853,3,49.52,1,0,3.9,3.0,0.5,14,2014,10
8,0.0,3,48.96,1,0,3.9,3.0,0.5,14,2014,11
8,0.0,3,52.99,1,0,3.9,3.0,0.5,14,2014,11
8,0.0,3,49.52,1,0,3.9,3.0,0.5,14,2014,11
8,1.399999976158142,3,48.96,1,0,3.9,3.0,0.5,14,2014,12
8,1.399999976158142,3,52.99,1,0,3.9,3.0,0.5,14,2014,12
8,1.399999976158142,3,49.52,1,0,3.9,3.0,0.5,14,2014,12
8,10.800000190734863,3,48.96,1,0,0.01,0.49,0.0,0,2015,1
8,10.800000190734863,3,52.99,1,0,0.01,0.49,0.0,0,2015,1
8,10.800000190734863,3,49.52,1,0,0.01,0.49,0.0,0,2015,1
8,0.0,3,48.96,1,0,0.01,0.49,0.0,0,2015,2
8,0.0,3,52.99,1,0,0.01,0.49,0.0,0,2015,2
8,0.0,3,49.52,1,0,0.01,0.49,0.0,0,2015,2
8,35.80000019073486,3,48.96,1,0,0.01,0.49,0.0,0,2015,3
8,35.80000019073486,3,52.99,1,0,0.01,0.49,0.0,0,2015,3
8,35.80000019073486,3,49.52,1,0,0.01,0.49,0.0,0,2015,3
8,35.399999380111694,3,48.96,1,0,0.01,0.49,0.0,0,2015,4
8,35.399999380111694,3,52.99,1,0,0.01,0.49,0.0,0,2015,4
8,35.399999380111694,3,49.52,1,0,0.01,0.49,0.0,0,2015,4
8,45.99999976158142,3,48.96,1,0,0.01,0.49,0.0,0,2015,5
8,45.99999976158142,3,52.99,1,0,0.01,0.49,0.0,0,2015,5
8,45.99999976158142,3,49.52,1,0,0.01,0.49,0.0,0,2015,5
8,172.59999418258667,3,48.96,1,0,0.01,0.49,0.0,0,2015,6
8,172.59999418258667,3,52.99,1,0,0.01,0.49,0.0,0,2015,6
8,172.59999418258667,3,49.52,1,0,0.01,0.49,0.0,0,2015,6
8,254.8000050187111,3,48.96,2,0,0.01,0.49,0.0,0,2015,7
8,254.8000050187111,3,52.99,2,0,0.01,0.49,0.0,0,2015,7
8,254.8000050187111,3,49.52,2,0,0.01,0.49,0.0,0,2015,7
8,275.799997985363,3,48.96,2,0,0.01,0.49,0.0,0,2015,8
8,275.799997985363,3,52.99,2,0,0.01,0.49,0.0,0,2015,8
8,275.799997985363,3,49.52,2,0,0.01,0.49,0.0,0,2015,8
8,80.80000114440918,3,48.96,1,0,0.01,0.49,0.0,0,2015,9
8,80.80000114440918,3,52.99,1,0,0.01,0.49,0.0,0,2015,9
8,80.80000114440918,3,49.52,1,0,0.01,0.49,0.0,0,2015,9
8,0.0,3,48.96,1,0,0.01,0.49,0.0,0,2015,10
8,0.0,3,52.99,1,0,0.01,0.49,0.0,0,2015,10
8,0.0,3,49.52,1,0,0.01,0.49,0.0,0,2015,10
8,0.0,3,48.96,1,0,0.01,0.49,0.0,0,2015,11
8,0.0,3,52.99,1,0,0.01,0.49,0.0,0,2015,11
8,0.0,3,49.52,1,0,0.01,0.49,0.0,0,2015,11
8,0.0,3,48.96,1,0,0.01,0.49,0.0,0,2015,12
8,0.0,3,52.99,1,0,0.01,0.49,0.0,0,2015,12
8,0.0,3,49.52,1,0,0.01,0.49,0.0,0,2015,12
8,2.200000047683716,3,48.96,1,0,4.33,8.79,0.71,35,2016,1
8,2.200000047683716,3,52.99,1,0,4.33,8.79,0.71,35,2016,1
8,2.200000047683716,3,49.52,1,0,4.33,8.79,0.71,35,2016,1
8,2.0,3,48.96,1,0,4.33,8.79,0.71,35,2016,2
8,2.0,3,52.99,1,0,4.33,8.79,0.71,35,2016,2
8,2.0,3,49.52,1,0,4.33,8.79,0.71,35,2016,2
8,10.799999713897703,3,48.96,1,0,4.33,8.79,0.71,35,2016,3
8,10.799999713897703,3,52.99,1,0,4.33,8.79,0.71,35,2016,3
8,10.799999713897703,3,49.52,1,0,4.33,8.79,0.71,35,2016,3
8,4.800000190734863,3,48.96,1,0,4.33,8.79,0.71,35,2016,4
8,4.800000190734863,3,52.99,1,0,4.33,8.79,0.71,35,2016,4
8,4.800000190734863,3,49.52,1,0,4.33,8.79,0.71,35,2016,4
8,103.0000011920929,3,48.96,1,0,4.33,8.79,0.71,35,2016,5
