Year-Month,District,Rainfall (mm),River,River Level,Flood Risk,Flood Occurred,Area affected in (m.ha),Population affected in (million),Damage to Crops,Damage to Houses
2012-06,Muzzafarpur,26.999999046325684,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2012-07,Muzzafarpur,344.79999911785126,Kamla,0.0,DANGER,Yes,0.11,0.24,0.03,3.00
2012-08,Muzzafarpur,384.1999987661839,Kamla,0.0,DANGER,Yes,0.11,0.24,0.03,3.00
2012-09,Muzzafarpur,215.5999965667725,Kamla,0.0,WARNING,No,0.11,0.24,0.03,3.00
2012-10,Muzzafarpur,28.59999918937683,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2013-06,Muzzafarpur,88.59999907016754,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-07,Muzzafarpur,120.00000011920928,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-08,Muzzafarpur,145.00000047683716,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-09,Muzzafarpur,63.80000078678131,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-10,Muzzafarpur,195.5999939441681,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2014-06,Muzzafarpur,40.00000023841858,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-07,Muzzafarpur,230.3999999761581,Kamla,0.0,WARNING,No,3.9,3.0,0.5,176.4
2014-08,Muzzafarpur,446.79999923706055,Kamla,0.0,DANGER,Yes,3.9,3.0,0.5,176.4
2014-09,Muzzafarpur,141.3999983072281,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-10,Muzzafarpur,32.1999996304512,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2015-06,Muzzafarpur,18.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-07,Muzzafarpur,246.0000007152557,Kamla,0.0,WARNING,No,0.01,0.49,0.0,0
2015-08,Muzzafarpur,212.80000472068787,Kamla,0.0,WARNING,No,0.01,0.49,0.0,0
2015-09,Muzzafarpur,22.99999952316284,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-10,Muzzafarpur,84.80000305175781,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2016-06,Muzzafarpur,225.5999984741211,Kamla,0.0,WARNING,No,4.33,8.79,0.71,519.77
2016-07,Muzzafarpur,499.39999294281006,Kamla,0.0,DANGER,Yes,4.33,8.79,0.71,519.77
2016-08,Muzzafarpur,83.60000038146973,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2016-09,Muzzafarpur,1013.600001335144,Kamla,0.0,DANGER,Yes,4.33,8.79,0.71,519.77
2016-10,Muzzafarpur,58.0,Kamla,0.0,Safe,No,4.33,8.79,0.71,519.77
2017-06,Muzzafarpur,159.19999742507937,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-07,Muzzafarpur,733.999988079071,Kamla,0.0,DANGER,Yes,3.0,18.5,0.3,685.87
2017-08,Muzzafarpur,294.6000053882599,Kamla,0.0,WARNING,No,3.0,18.5,0.3,685.87
2017-09,Muzzafarpur,62.80000066757202,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2018-06,Muzzafarpur,60.39999771118164,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-07,Muzzafarpur,250.00000095367432,Kamla,0.0,WARNING,No,0.03,0.15,0.0,5.14
2018-08,Muzzafarpur,384.0000004768372,Kamla,0.0,DANGER,Yes,0.03,0.15,0.0,5.14
2018-09,Muzzafarpur,98.19999933242798,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2019-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-03,Muzzafarpur,134.5,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-04,Muzzafarpur,184.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-06,Muzzafarpur,61.39999866485596,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-07,Muzzafarpur,476.6000081300736,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-08,Muzzafarpur,149.00000047683716,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-09,Muzzafarpur,2417.8000032901764,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-10,Muzzafarpur,994.6000008583068,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-12,Muzzafarpur,395.5,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2020-01,Muzzafarpur,7.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-02,Muzzafarpur,817.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-03,Muzzafarpur,269.5,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2020-04,Muzzafarpur,566.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-05,Muzzafarpur,700.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-06,Muzzafarpur,999.2000027298928,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-07,Muzzafarpur,2764.600001811981,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-08,Muzzafarpur,247.800000667572,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2020-09,Muzzafarpur,1933.2999963760376,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-10,Muzzafarpur,140.09999990463257,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-05,Muzzafarpur,3117.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-06,Muzzafarpur,4682.200001239777,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-07,Muzzafarpur,1577.499998807907,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-08,Muzzafarpur,1518.0000032484531,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-09,Muzzafarpur,193.1999990940094,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-10,Muzzafarpur,239.59999990463257,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2021-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-12,Muzzafarpur,3.200000047683716,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-01,Muzzafarpur,2.0000000596046448,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-02,Muzzafarpur,12.800000190734863,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-05,Muzzafarpur,20118.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-06,Muzzafarpur,35170.29999935627,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-07,Muzzafarpur,85123.60000312328,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-08,Muzzafarpur,89168.6000007987,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-09,Muzzafarpur,75914.10000216961,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-10,Muzzafarpur,2898.2999992370605,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-11,Muzzafarpur,54877.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-12,Muzzafarpur,70735.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-01,Muzzafarpur,23359.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-03,Muzzafarpur,2226.399999856949,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-04,Muzzafarpur,2.0000000298023224,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-05,Muzzafarpur,38.39999985694885,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-06,Muzzafarpur,935.3000000715256,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-07,Muzzafarpur,358.3000006079674,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-08,Muzzafarpur,5166.099996089935,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-09,Muzzafarpur,2055.999997377396,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-10,Muzzafarpur,16327.200000107288,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-11,Muzzafarpur,39307.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-12,Muzzafarpur,33643.90000039339,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-01,Muzzafarpur,36867.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-02,Muzzafarpur,33566.5000000298,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-03,Muzzafarpur,50936.90000152588,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-04,Muzzafarpur,18285.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-05,Muzzafarpur,14014.099999904633,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-06,Muzzafarpur,17849.700000047684,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-07,Muzzafarpur,3650.199999988079,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-08,Muzzafarpur,2175.19999742508,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-09,Muzzafarpur,350.3999997377396,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2024-10,Muzzafarpur,271.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2024-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2025-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2009-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2010-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2011-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
2011-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
2011-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
2011-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
2011-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.82,7.14,0.34,102.96
2012-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2012-06,Muzzafarpur,9.8,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2012-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2012-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2012-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2012-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.11,0.24,0.03,3.00
2013-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2013-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,2.36,7.23,0.71,222.80
2014-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2014-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.9,3.0,0.5,176.4
2015-05,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2015-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.01,0.49,0.0,0
2017-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2017-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,3.0,18.5,0.3,685.87
2018-02,Muzzafarpur,4.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-05,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2018-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.03,0.15,0.0,5.14
2019-01,Muzzafarpur,-0.11,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-05,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2020-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-05,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-07,Muzzafarpur,30.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-08,Muzzafarpur,27.6,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-09,Muzzafarpur,88.9,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-10,Muzzafarpur,20.9,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-03,Muzzafarpur,14.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-04,Muzzafarpur,5.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-05,Muzzafarpur,13.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-06,Muzzafarpur,37.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-07,Muzzafarpur,95.6,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-08,Muzzafarpur,579.4,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-09,Muzzafarpur,105.8,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-10,Muzzafarpur,13.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-12,Muzzafarpur,1.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-02,Muzzafarpur,1.2,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-03,Muzzafarpur,63.7,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-05,Muzzafarpur,70.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-06,Muzzafarpur,88.2,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-07,Muzzafarpur,163.4,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-08,Muzzafarpur,105.8,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-09,Muzzafarpur,135.2,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-10,Muzzafarpur,3.7,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2024-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2025-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
1996-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.19,8.73,0.73,71.69
2003-12,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.82,8.16,0.79,94.45
2009-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.11,2.2,0.05,21.82
2010-06,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-07,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-08,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-09,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2010-10,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.2,0.72,0.01,3.12
2019-01,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-02,Muzzafarpur,0.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-03,Muzzafarpur,1.4000000357627869,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-04,Muzzafarpur,6.399999976158142,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-05,Muzzafarpur,15.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-06,Muzzafarpur,2526.6000003814697,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-07,Muzzafarpur,6864.1600038558245,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-08,Muzzafarpur,53.60000002384186,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-09,Muzzafarpur,441.19999837875366,Kamla,0.0,DANGER,Yes,1.06,14.94,0.36,446.64
2019-10,Muzzafarpur,12.5,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-11,Muzzafarpur,62.5,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2019-12,Muzzafarpur,63.0,Kamla,0.0,Safe,No,1.06,14.94,0.36,446.64
2020-01,Muzzafarpur,16.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-02,Muzzafarpur,9.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-03,Muzzafarpur,239.99999964237213,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2020-04,Muzzafarpur,981.2999992370604,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-05,Muzzafarpur,159.10000228881836,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-06,Muzzafarpur,400.9999972581864,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-07,Muzzafarpur,1703.2999954223633,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-08,Muzzafarpur,638.2999997138977,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-09,Muzzafarpur,1864.1000003814693,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2020-10,Muzzafarpur,49.09999990463257,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2020-11,Muzzafarpur,252.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2020-12,Muzzafarpur,10.5,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-01,Muzzafarpur,12.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-02,Muzzafarpur,9.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-03,Muzzafarpur,248.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2021-04,Muzzafarpur,17.09999990463257,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-05,Muzzafarpur,284.0,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2021-06,Muzzafarpur,508.1999979019165,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-07,Muzzafarpur,422.3000010251999,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-08,Muzzafarpur,636.8999996185303,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2021-09,Muzzafarpur,103.20000004768372,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-10,Muzzafarpur,243.99999904632568,Kamla,0.0,WARNING,No,0.0,0.0,0.0,446.64
2021-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2021-12,Muzzafarpur,147.69999980926514,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-01,Muzzafarpur,8.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-02,Muzzafarpur,46.1999996304512,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-03,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-04,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2022-05,Muzzafarpur,10720.200001239777,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-06,Muzzafarpur,23311.800002098083,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-07,Muzzafarpur,63978.4999973774,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-08,Muzzafarpur,82893.19999814034,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-09,Muzzafarpur,71203.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-10,Muzzafarpur,64680.50000190735,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-11,Muzzafarpur,51628.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2022-12,Muzzafarpur,54213.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-01,Muzzafarpur,22003.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-02,Muzzafarpur,610.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-03,Muzzafarpur,2517.4000000953674,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-04,Muzzafarpur,2637.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-05,Muzzafarpur,2466.4999997615814,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-06,Muzzafarpur,1966.0,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-07,Muzzafarpur,60.60000038146973,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-08,Muzzafarpur,8144.899997711182,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-09,Muzzafarpur,976.5,Kamla,0.0,DANGER,Yes,0.0,0.0,0.0,446.64
2023-10,Muzzafarpur,4.599999904632568,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
2023-11,Muzzafarpur,0.0,Kamla,0.0,Safe,No,0.0,0.0,0.0,446.64
