Year-Month,Rainfall (mm),Flood Risk,Sub_District
2004-02,0.7,Safe,Hayaghat
2004-03,0.0,Safe,Hayaghat
2004-04,94.1,Safe,Hayaghat
2004-05,84.1,Safe,Hayaghat
2004-06,272.4,WARNING,Hayaghat
2004-07,191.2,Safe,Hayaghat
2004-08,293.2,WARNING,Hayaghat
2004-09,111.2,Safe,Hayaghat
2004-10,41.2,Safe,Hayaghat
2004-11,0.0,Safe,Hayaghat
2004-12,0.0,Safe,Hayaghat
2005-01,9.0,Safe,Hayaghat
2005-02,21.4,Safe,Hayaghat
2005-03,38.7,Safe,Hayaghat
2005-04,6.5,Safe,Hayaghat
2005-05,29.9,Safe,Hayaghat
2005-06,90.2,Safe,Hayaghat
2005-07,254.6,WARNING,Hayaghat
2005-08,202.0,WARNING,Hayaghat
2005-09,63.4,Safe,Hayaghat
2005-10,20.4,Safe,Hayaghat
2005-11,0.0,Safe,Hayaghat
2005-12,0.0,Safe,Hayaghat
2006-01,0.0,Safe,Hayaghat
2006-02,0.0,Safe,Hayaghat
2006-03,1.4,Safe,Hayaghat
2006-04,23.2,Safe,Hayaghat
2006-05,91.6,Safe,Hayaghat
2006-06,136.1,Safe,Hayaghat
2006-07,431.7,DANGER,Hayaghat
2006-08,184.7,Safe,Hayaghat
2006-09,254.9,WARNING,Hayaghat
2006-10,26.5,Safe,Hayaghat
2006-11,2.2,Safe,Hayaghat
2006-12,0.0,Safe,Hayaghat
2007-01,0.0,Safe,Hayaghat
2007-02,51.2,Safe,Hayaghat
2007-03,13.6,Safe,Hayaghat
2007-04,29.8,Safe,Hayaghat
2007-05,88.8,Safe,Hayaghat
2007-06,91.6,Safe,Hayaghat
2007-07,647.5,DANGER,Hayaghat
2007-08,379.7,DANGER,Hayaghat
2007-09,671.2,DANGER,Hayaghat
2007-10,82.7,Safe,Hayaghat
2007-11,0.0,Safe,Hayaghat
2007-12,0.0,Safe,Hayaghat
2008-01,0.0,Safe,Hayaghat
2008-02,0.0,Safe,Hayaghat
2008-03,0.0,Safe,Hayaghat
2008-04,23.0,Safe,Hayaghat
2008-05,39.4,Safe,Hayaghat
2008-06,243.4,WARNING,Hayaghat
2008-07,513.2,DANGER,Hayaghat
2008-08,271.2,WARNING,Hayaghat
2008-09,139.0,Safe,Hayaghat
2008-10,10.2,Safe,Hayaghat
2008-11,0.0,Safe,Hayaghat
2008-12,0.0,Safe,Hayaghat
2009-01,0.0,Safe,Hayaghat
2009-02,0.0,Safe,Hayaghat
2009-03,5.199999999999999,Safe,Hayaghat
2009-04,0.0,Safe,Hayaghat
2009-05,90.1,Safe,Hayaghat
2009-06,81.19999999999999,Safe,Hayaghat
2009-07,283.7,WARNING,Hayaghat
2009-08,322.4,DANGER,Hayaghat
2009-09,65.3,Safe,Hayaghat
2009-10,39.0,Safe,Hayaghat
2009-11,0.0,Safe,Hayaghat
2009-12,5.4,Safe,Hayaghat
2010-01,0.0,Safe,Hayaghat
2010-02,1.7,Safe,Hayaghat
2010-03,0.0,Safe,Hayaghat
2010-04,0.0,Safe,Hayaghat
2010-05,141.0,Safe,Hayaghat
2010-06,126.6,Safe,Hayaghat
2010-07,313.6,DANGER,Hayaghat
2010-08,176.8,Safe,Hayaghat
2010-09,96.9,Safe,Hayaghat
2010-10,9.9,Safe,Hayaghat
2010-11,0.0,Safe,Hayaghat
2010-12,0.0,Safe,Hayaghat
2011-01,0.0,Safe,Hayaghat
2011-02,14.2,Safe,Hayaghat
2011-03,0.0,Safe,Hayaghat
2011-04,30.8,Safe,Hayaghat
2011-05,134.4,Safe,Hayaghat
2011-06,386.0,DANGER,Hayaghat
2011-07,250.0,WARNING,Hayaghat
2011-08,281.0,WARNING,Hayaghat
2011-09,283.7,WARNING,Hayaghat
2011-10,29.3,Safe,Hayaghat
2011-11,0.0,Safe,Hayaghat
2011-12,0.0,Safe,Hayaghat
2012-01,23.1,Safe,Hayaghat
2012-02,0.0,Safe,Hayaghat
2012-03,0.0,Safe,Hayaghat
2012-04,11.2,Safe,Hayaghat
2012-05,13.4,Safe,Hayaghat
2012-06,19.6,Safe,Hayaghat
2012-07,547.9,DANGER,Hayaghat
2012-08,290.0,WARNING,Hayaghat
2012-09,313.0,DANGER,Hayaghat
2012-10,58.6,Safe,Hayaghat
2012-11,0.0,Safe,Hayaghat
2012-12,0.0,Safe,Hayaghat
2013-01,21.2,Safe,Hayaghat
2013-02,24.8,Safe,Hayaghat
2013-03,7.4,Safe,Hayaghat
2013-04,20.5,Safe,Hayaghat
2013-05,206.0,WARNING,Hayaghat
2013-06,229.5,WARNING,Hayaghat
2013-07,200.3,WARNING,Hayaghat
2013-08,170.4,Safe,Hayaghat
2013-09,247.8,WARNING,Hayaghat
