Year-Month,Rainfall (mm),Flood Risk,Sub_District
1996-10,178.2,Safe,Jhanjharpur
1997-06,139.60000000000002,Safe,Jhanjharpur
1997-07,400.4,DANGER,Jhanjharpur
1997-08,223.4,WARNING,Jhanjharpur
1997-09,156.70000000000002,Safe,Jhanjharpur
1997-10,23.4,Safe,Jhanjharpur
1998-06,108.0,Safe,Jhanjharpur
1998-07,384.8,DANGER,Jhanjharpur
1998-08,250.6,WARNING,Jhanjharpur
1998-09,290.0,WARNING,Jhanjharpur
1998-10,78.8,Safe,Jhanjharpur
1999-06,308.6,DANGER,Jhanjharpur
1999-07,431.8,DANGER,Jhanjharpur
1999-08,359.6,DANGER,Jhanjharpur
1999-09,181.6,Safe,Jhanjharpur
1999-10,194.5,Safe,Jhanjharpur
2001-01,3.2,Safe,Jhanjharpur
2001-02,0.0,Safe,Jhanjharpur
2001-03,0.0,Safe,Jhanjharpur
2001-04,23.0,Safe,Jhanjharpur
2001-05,180.0,Safe,Jhanjharpur
2001-06,140.8,Safe,Jhanjharpur
2001-07,152.2,Safe,Jhanjharpur
2001-08,146.6,Safe,Jhanjharpur
2001-09,275.2,WARNING,Jhanjharpur
2001-10,314.4,DANGER,Jhanjharpur
2001-11,0.0,Safe,Jhanjharpur
2001-12,0.0,Safe,Jhanjharpur
2002-01,16.0,Safe,Jhanjharpur
2002-02,8.2,Safe,Jhanjharpur
2002-03,2.0,Safe,Jhanjharpur
2002-04,37.6,Safe,Jhanjharpur
2002-05,110.3,Safe,Jhanjharpur
2002-06,128.6,Safe,Jhanjharpur
2002-07,640.0,DANGER,Jhanjharpur
2002-08,151.6,Safe,Jhanjharpur
2002-09,228.3,WARNING,Jhanjharpur
2002-10,0.6,Safe,Jhanjharpur
2002-11,0.0,Safe,Jhanjharpur
2002-12,0.0,Safe,Jhanjharpur
2003-01,16.6,Safe,Jhanjharpur
2003-02,35.1,Safe,Jhanjharpur
2003-03,27.9,Safe,Jhanjharpur
2003-04,33.3,Safe,Jhanjharpur
2003-05,56.5,Safe,Jhanjharpur
2003-06,249.8,WARNING,Jhanjharpur
2003-07,237.4,WARNING,Jhanjharpur
2003-08,336.2,DANGER,Jhanjharpur
2003-09,114.0,Safe,Jhanjharpur
2003-10,109.4,Safe,Jhanjharpur
2003-11,0.0,Safe,Jhanjharpur
2003-12,11.0,Safe,Jhanjharpur
2004-01,54.4,Safe,Jhanjharpur
2004-02,0.0,Safe,Jhanjharpur
2004-03,0.0,Safe,Jhanjharpur
2004-04,118.1,Safe,Jhanjharpur
2004-05,78.8,Safe,Jhanjharpur
2004-06,390.7,DANGER,Jhanjharpur
2004-07,580.1,DANGER,Jhanjharpur
2004-08,212.2,WARNING,Jhanjharpur
2004-09,146.4,Safe,Jhanjharpur
2004-10,10.4,Safe,Jhanjharpur
2004-11,0.0,Safe,Jhanjharpur
2004-12,0.0,Safe,Jhanjharpur
2005-01,17.900000000000002,Safe,Jhanjharpur
2005-02,15.6,Safe,Jhanjharpur
2005-03,0.7999999999999999,Safe,Jhanjharpur
2005-04,24.4,Safe,Jhanjharpur
2005-05,34.400000000000006,Safe,Jhanjharpur
2005-06,51.8,Safe,Jhanjharpur
2005-07,305.5,DANGER,Jhanjharpur
2005-08,554.5,DANGER,Jhanjharpur
2005-09,165.8,Safe,Jhanjharpur
2005-10,24.4,Safe,Jhanjharpur
2005-11,0.0,Safe,Jhanjharpur
2005-12,0.0,Safe,Jhanjharpur
2006-01,0.0,Safe,Jhanjharpur
2006-02,0.0,Safe,Jhanjharpur
2006-03,1.7,Safe,Jhanjharpur
2006-04,33.0,Safe,Jhanjharpur
2006-05,182.0,Safe,Jhanjharpur
2006-06,100.4,Safe,Jhanjharpur
2006-07,266.7,WARNING,Jhanjharpur
2006-08,43.4,Safe,Jhanjharpur
2006-09,294.6,WARNING,Jhanjharpur
2006-10,31.2,Safe,Jhanjharpur
2006-11,0.6,Safe,Jhanjharpur
2006-12,0.0,Safe,Jhanjharpur
2007-01,0.0,Safe,Jhanjharpur
2007-02,18.6,Safe,Jhanjharpur
